income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,dti_ratio,total_assets,asset_coverage,affordability_index
400000,1100000,6,711,100000,300000,1400000,100000,0,2.75,1900000,1.7272727272727273,2.1818181818181817
1300000,4100000,18,886,2800000,500000,3800000,600000,0,3.1538461538461537,7700000,1.8780487804878048,5.7073170731707314
9700000,28400000,4,494,5300000,12000000,24400000,10000000,1,2.9278350515463916,51700000,1.8204225352112675,1.3661971830985915
5400000,10900000,14,741,1300000,6000000,20400000,5600000,0,2.0185185185185186,33300000,3.055045871559633,6.935779816513762
1200000,3300000,12,876,400000,100000,3800000,1000000,0,2.75,5300000,1.606060606060606,4.363636363636363
7000000,26400000,14,610,14300000,0,13900000,5300000,0,3.7714285714285714,33500000,1.268939393939394,3.7121212121212124
7600000,26000000,6,778,12900000,2400000,25500000,10900000,0,3.4210526315789473,51700000,1.9884615384615385,1.753846153846154
700000,1800000,14,571,200000,400000,1900000,400000,0,2.5714285714285716,2900000,1.6111111111111112,5.444444444444445
7500000,25100000,18,554,12500000,7900000,28500000,4700000,0,3.3466666666666667,53600000,2.135458167330677,5.378486055776892
2300000,6200000,8,712,6800000,1700000,8800000,1500000,0,2.6956521739130435,18800000,3.032258064516129,2.967741935483871
5600000,11500000,4,695,9500000,7100000,11700000,7800000,0,2.0535714285714284,36100000,3.139130434782609,1.9478260869565218
5400000,10900000,20,366,3700000,500000,21000000,4800000,1,2.0185185185185186,30000000,2.7522935779816513,9.908256880733944
1800000,5500000,10,426,5000000,1500000,5900000,1600000,1,3.0555555555555554,14000000,2.5454545454545454,3.272727272727273
2900000,6900000,10,320,5100000,500000,7700000,1500000,1,2.3793103448275863,14800000,2.1449275362318843,4.202898550724638
1400000,4600000,8,543,1500000,1200000,2700000,2000000,1,3.2857142857142856,7400000,1.608695652173913,2.4347826086956523
2800000,11000000,16,525,8200000,1800000,5800000,2400000,1,3.9285714285714284,18200000,1.6545454545454545,4.072727272727272
3300000,13100000,12,812,4800000,4900000,7500000,4300000,0,3.9696969696969697,21500000,1.6412213740458015,3.0229007633587783
7000000,25300000,14,697,15100000,10400000,14300000,6700000,0,3.6142857142857143,46500000,1.8379446640316206,3.873517786561265
3900000,15100000,12,527,10600000,5100000,11100000,3800000,1,3.871794871794872,30600000,2.0264900662251657,3.099337748344371
5700000,17200000,4,512,4300000,7000000,21400000,3000000,0,3.017543859649123,35700000,2.0755813953488373,1.3255813953488371
4100000,9200000,4,671,3400000,6300000,10400000,4900000,0,2.2439024390243905,25000000,2.717391304347826,1.7826086956521738
2200000,8700000,20,539,1000000,4000000,8200000,2600000,1,3.9545454545454546,15800000,1.8160919540229885,5.057471264367816
2200000,7200000,10,532,2700000,300000,7500000,1600000,1,3.272727272727273,12100000,1.6805555555555556,3.0555555555555554
2500000,7700000,16,485,2000000,3600000,5600000,3200000,1,3.08,14400000,1.87012987012987,5.194805194805195
900000,2100000,6,521,100000,1700000,2100000,700000,1,2.3333333333333335,4600000,2.1904761904761907,2.5714285714285716
2900000,7400000,10,874,400000,1200000,10100000,3300000,0,2.5517241379310347,15000000,2.027027027027027,3.918918918918919
9800000,22900000,10,788,1300000,10300000,27200000,14000000,0,2.336734693877551,52800000,2.3056768558951966,4.279475982532751
5200000,14800000,12,659,11500000,5200000,18100000,4100000,0,2.8461538461538463,38900000,2.6283783783783785,4.216216216216217
8600000,19600000,16,498,14800000,3000000,21000000,5300000,1,2.2790697674418605,44100000,2.25,7.020408163265306
4800000,13200000,20,310,11800000,4600000,12900000,4200000,1,2.75,33500000,2.537878787878788,7.2727272727272725
2000000,4700000,6,785,2900000,1800000,6700000,1700000,0,2.35,13100000,2.7872340425531914,2.553191489361702
3600000,8700000,10,309,6300000,1000000,8600000,3300000,1,2.4166666666666665,19200000,2.206896551724138,4.137931034482759
5300000,19600000,2,433,14700000,9900000,10800000,3000000,0,3.69811320754717,38400000,1.9591836734693877,0.5408163265306123
400000,1300000,18,801,100000,0,1500000,600000,0,3.25,2200000,1.6923076923076923,5.538461538461538
6500000,22400000,6,488,16800000,11700000,21700000,6800000,1,3.4461538461538463,57000000,2.544642857142857,1.7410714285714286
2300000,6000000,16,756,2900000,2100000,7500000,1200000,0,2.608695652173913,13700000,2.283333333333333,6.133333333333334
1000000,2800000,4,757,2500000,100000,3800000,900000,0,2.8,7300000,2.607142857142857,1.4285714285714286
3200000,10100000,6,828,8500000,6000000,8700000,3000000,0,3.15625,26200000,2.594059405940594,1.9009900990099011
3400000,7200000,12,733,4800000,2700000,8100000,2200000,0,2.1176470588235294,17800000,2.4722222222222223,5.666666666666667
9600000,38200000,8,421,1600000,14100000,33600000,13800000,1,3.9791666666666665,63100000,1.6518324607329844,2.0104712041884816
5300000,20300000,4,872,4300000,7300000,18400000,7600000,0,3.830188679245283,37600000,1.8522167487684729,1.0443349753694582
4700000,17400000,10,393,12400000,5300000,18700000,5300000,1,3.702127659574468,41700000,2.396551724137931,2.7011494252873565
9700000,37800000,12,700,13400000,6100000,25800000,11900000,0,3.8969072164948453,57200000,1.5132275132275133,3.0793650793650795
8800000,21600000,18,613,15400000,12100000,30000000,8400000,0,2.4545454545454546,65900000,3.050925925925926,7.333333333333333
5900000,13400000,6,455,3200000,11200000,21600000,6900000,1,2.2711864406779663,42900000,3.201492537313433,2.6417910447761193
2400000,7100000,16,871,7000000,300000,8500000,3500000,0,2.9583333333333335,19300000,2.7183098591549295,5.408450704225352
7900000,21500000,16,497,2200000,5200000,23100000,7700000,1,2.721518987341772,38200000,1.7767441860465116,5.879069767441861
1400000,2700000,2,649,2600000,1000000,5500000,1100000,0,1.9285714285714286,10200000,3.7777777777777777,1.037037037037037
3500000,10000000,14,709,5300000,1800000,9200000,5000000,0,2.857142857142857,21300000,2.13,4.8999999999999995
3400000,13500000,12,705,10000000,1100000,8300000,4900000,0,3.9705882352941178,24300000,1.8,3.022222222222222
6100000,23600000,2,476,4600000,2900000,22500000,3800000,0,3.8688524590163933,33800000,1.4322033898305084,0.5169491525423728
3000000,7100000,4,819,5400000,4800000,6000000,2100000,0,2.3666666666666667,18300000,2.5774647887323945,1.6901408450704225
3400000,9400000,16,535,3100000,5600000,12900000,3200000,1,2.764705882352941,24800000,2.6382978723404253,5.787234042553192
400000,1200000,14,889,1100000,200000,700000,200000,0,3.0,2200000,1.8333333333333333,4.666666666666667
5900000,11800000,12,468,9100000,10000000,17500000,6200000,1,2.0,42800000,3.6271186440677967,6.0
400000,800000,2,759,100000,500000,1300000,300000,0,2.0,2200000,2.75,1.0
9000000,33600000,2,426,21600000,16200000,20700000,11900000,0,3.7333333333333334,70400000,2.0952380952380953,0.5357142857142857
8800000,23600000,8,712,400000,11300000,19300000,11100000,0,2.6818181818181817,42100000,1.7838983050847457,2.983050847457627
2000000,4700000,2,615,500000,100000,6700000,3000000,0,2.35,10300000,2.1914893617021276,0.851063829787234
4700000,14000000,12,784,13400000,2700000,14800000,6900000,0,2.978723404255319,37800000,2.7,4.0285714285714285
2700000,6100000,16,677,100000,3300000,6500000,3800000,0,2.259259259259259,13700000,2.2459016393442623,7.081967213114754
2600000,7900000,12,306,2000000,2400000,7600000,3300000,1,3.0384615384615383,15300000,1.9367088607594938,3.9493670886075947
9000000,25400000,16,655,22000000,8800000,29100000,7200000,0,2.8222222222222224,67100000,2.641732283464567,5.669291338582677
5100000,19400000,8,755,2200000,300000,14900000,5300000,0,3.803921568627451,22700000,1.1701030927835052,2.1030927835051547
6600000,25800000,18,598,3800000,3100000,16400000,5900000,0,3.909090909090909,29200000,1.1317829457364341,4.604651162790698
4400000,9800000,18,712,5400000,200000,8800000,6400000,0,2.227272727272727,20800000,2.122448979591837,8.081632653061224
1500000,4600000,6,524,3700000,2000000,5000000,1400000,1,3.066666666666667,12100000,2.630434782608696,1.9565217391304348
6200000,23100000,16,838,9100000,1400000,23500000,7000000,0,3.725806451612903,41000000,1.774891774891775,4.294372294372295
900000,2900000,6,560,1500000,900000,3100000,900000,0,3.2222222222222223,6400000,2.206896551724138,1.8620689655172415
7700000,26400000,12,759,3400000,2900000,21900000,10800000,0,3.4285714285714284,39000000,1.4772727272727273,3.5
600000,2400000,6,454,100000,600000,2300000,300000,1,4.0,3300000,1.375,1.5
4300000,16500000,4,539,10600000,6100000,9300000,2100000,0,3.8372093023255816,28100000,1.7030303030303031,1.0424242424242425
8200000,27800000,16,827,11500000,8700000,26000000,10700000,0,3.3902439024390243,56900000,2.0467625899280577,4.719424460431655
3500000,11900000,12,686,4400000,4800000,10100000,2500000,0,3.4,21800000,1.8319327731092436,3.5294117647058827
9900000,34100000,14,371,24400000,7100000,29300000,6200000,1,3.4444444444444446,67000000,1.964809384164223,4.064516129032258
700000,1900000,4,784,500000,1000000,2100000,600000,0,2.7142857142857144,4200000,2.210526315789474,1.4736842105263157
2100000,7300000,16,826,1600000,3500000,7700000,1400000,0,3.4761904761904763,14200000,1.9452054794520548,4.602739726027397
3200000,10500000,12,502,4300000,1500000,10000000,4500000,1,3.28125,20300000,1.9333333333333333,3.657142857142857
2900000,7800000,8,367,700000,3700000,7700000,3600000,1,2.689655172413793,15700000,2.0128205128205128,2.9743589743589745
7000000,18300000,6,541,6300000,6400000,20800000,8300000,1,2.6142857142857143,41800000,2.2841530054644807,2.2950819672131146
3700000,13600000,16,608,400000,2200000,13400000,2800000,0,3.675675675675676,18800000,1.3823529411764706,4.352941176470588
4500000,13100000,12,570,10500000,2000000,10100000,5800000,0,2.911111111111111,28400000,2.16793893129771,4.122137404580152
200000,800000,18,752,200000,200000,300000,200000,0,4.0,900000,1.125,4.5
5600000,20500000,8,873,5500000,9500000,19400000,7800000,0,3.6607142857142856,42200000,2.0585365853658537,2.1853658536585368
5400000,18600000,2,538,7700000,2700000,18800000,4000000,0,3.4444444444444446,33200000,1.7849462365591398,0.5806451612903226
300000,1000000,10,819,700000,300000,900000,200000,0,3.3333333333333335,2100000,2.1,3.0
7500000,29800000,18,770,1400000,5200000,28000000,8700000,0,3.973333333333333,43300000,1.4530201342281879,4.530201342281879
2500000,9600000,6,345,1900000,1900000,6800000,2600000,1,3.84,13200000,1.375,1.5625
3100000,8100000,12,730,6300000,4500000,9000000,4500000,0,2.6129032258064515,24300000,3.0,4.592592592592593
7600000,19300000,20,835,5800000,2300000,22000000,8200000,0,2.539473684210526,38300000,1.9844559585492227,7.875647668393782
500000,1700000,2,811,500000,500000,1400000,200000,0,3.4,2600000,1.5294117647058822,0.5882352941176471
2700000,5900000,14,662,3200000,1600000,7300000,3800000,0,2.185185185185185,15900000,2.694915254237288,6.406779661016949
3500000,13300000,4,420,6400000,1700000,8000000,2300000,0,3.8,18400000,1.3834586466165413,1.0526315789473684
3700000,11700000,4,413,8400000,5500000,12000000,2700000,0,3.1621621621621623,28600000,2.4444444444444446,1.264957264957265
5600000,20000000,10,367,13700000,5000000,19100000,6000000,1,3.5714285714285716,43800000,2.19,2.8
4800000,16400000,14,390,8400000,2400000,9500000,4000000,1,3.4166666666666665,24300000,1.4817073170731707,4.097560975609756
5200000,12200000,2,602,10300000,800000,20500000,7700000,0,2.3461538461538463,39300000,3.221311475409836,0.8524590163934426
2900000,11500000,16,843,2300000,2600000,10700000,4300000,0,3.9655172413793105,19900000,1.7304347826086957,4.034782608695652
2700000,6800000,20,713,500000,3300000,6100000,1900000,0,2.5185185185185186,11800000,1.7352941176470589,7.9411764705882355
5000000,16200000,8,591,1900000,3400000,14000000,5000000,0,3.24,24300000,1.5,2.4691358024691357
2700000,9400000,14,701,400000,3400000,9900000,1900000,0,3.4814814814814814,15600000,1.6595744680851063,4.0212765957446805
2800000,10000000,12,655,4900000,3600000,8500000,3300000,0,3.5714285714285716,20300000,2.03,3.36
7300000,20000000,18,720,15500000,9900000,23000000,9800000,0,2.73972602739726,58200000,2.91,6.57
5900000,15100000,10,794,6000000,4300000,14900000,5400000,0,2.559322033898305,30600000,2.0264900662251657,3.9072847682119205
8100000,21300000,2,392,14200000,6600000,31500000,11000000,1,2.6296296296296298,63300000,2.971830985915493,0.7605633802816901
1900000,7100000,6,583,400000,2800000,6500000,2000000,0,3.736842105263158,11700000,1.647887323943662,1.6056338028169015
1800000,6800000,18,457,2200000,1100000,3800000,1400000,1,3.7777777777777777,8500000,1.25,4.764705882352941
7600000,17800000,14,570,15200000,12100000,21500000,9900000,0,2.3421052631578947,58700000,3.297752808988764,5.977528089887641
9100000,30100000,14,890,17800000,12400000,32500000,7500000,0,3.3076923076923075,70200000,2.3322259136212624,4.232558139534884
5300000,12300000,14,472,10000000,1600000,20400000,3300000,1,2.3207547169811322,35300000,2.869918699186992,6.032520325203253
3700000,10900000,12,788,1700000,700000,12200000,2600000,0,2.945945945945946,17200000,1.5779816513761469,4.073394495412844
9500000,35300000,6,605,10000000,12700000,31100000,7000000,0,3.7157894736842105,60800000,1.7223796033994334,1.614730878186969
8300000,30500000,10,473,13300000,9400000,23300000,11800000,1,3.674698795180723,57800000,1.8950819672131147,2.721311475409836
6400000,21500000,16,728,300000,5200000,17400000,9600000,0,3.359375,32500000,1.5116279069767442,4.7627906976744185
5300000,17800000,16,505,9200000,8500000,14600000,4100000,1,3.358490566037736,36400000,2.044943820224719,4.764044943820225
5600000,19300000,6,407,3400000,3600000,14200000,8400000,1,3.4464285714285716,29600000,1.5336787564766838,1.7409326424870468
900000,1700000,18,464,1300000,0,1900000,700000,1,1.8888888888888888,3900000,2.2941176470588234,9.529411764705882
2400000,7200000,20,514,4100000,2100000,6700000,1800000,1,3.0,14700000,2.0416666666666665,6.666666666666667
9500000,23000000,10,627,28500000,11500000,21700000,9100000,0,2.4210526315789473,70800000,3.0782608695652174,4.130434782608695
7400000,14900000,20,627,15900000,10100000,19000000,10300000,0,2.0135135135135136,55300000,3.7114093959731544,9.93288590604027
1500000,3200000,10,858,1500000,0,4700000,1700000,0,2.1333333333333333,7900000,2.46875,4.6875
8800000,30200000,8,607,13600000,12700000,21500000,5900000,0,3.4318181818181817,53700000,1.7781456953642385,2.3311258278145695
4900000,14300000,4,663,8500000,6100000,19600000,5500000,0,2.9183673469387754,39700000,2.7762237762237763,1.3706293706293706
8100000,26900000,6,522,23000000,2100000,18700000,4200000,1,3.3209876543209877,48000000,1.7843866171003717,1.8066914498141264
2300000,9100000,20,610,3700000,600000,7800000,3400000,0,3.9565217391304346,15500000,1.7032967032967032,5.054945054945055
3000000,6600000,16,462,5500000,3500000,9100000,3600000,1,2.2,21700000,3.287878787878788,7.2727272727272725
3900000,9300000,8,591,10900000,2700000,9600000,3300000,0,2.3846153846153846,26500000,2.849462365591398,3.3548387096774195
1700000,6500000,20,636,1700000,900000,6200000,2300000,0,3.823529411764706,11100000,1.7076923076923076,5.230769230769231
2100000,4900000,10,359,1000000,800000,6100000,1000000,1,2.3333333333333335,8900000,1.816326530612245,4.285714285714286
9700000,25000000,4,542,9800000,12000000,29300000,13400000,1,2.577319587628866,64500000,2.58,1.552
3500000,11800000,4,642,2300000,2900000,11900000,3600000,0,3.3714285714285714,20700000,1.7542372881355932,1.1864406779661016
1500000,5500000,4,414,800000,1400000,2900000,1200000,0,3.6666666666666665,6300000,1.1454545454545455,1.0909090909090908
8800000,26200000,20,865,19300000,9800000,27700000,12500000,0,2.977272727272727,69300000,2.645038167938931,6.717557251908397
900000,3100000,10,369,1400000,100000,1700000,500000,1,3.4444444444444446,3700000,1.1935483870967742,2.903225806451613
3500000,10800000,14,838,4700000,6800000,13900000,1700000,0,3.085714285714286,27100000,2.509259259259259,4.537037037037036
5500000,21200000,4,582,12100000,8300000,17100000,3100000,0,3.8545454545454545,40600000,1.9150943396226414,1.0377358490566038
9800000,23200000,10,416,11000000,17300000,21600000,8500000,1,2.36734693877551,58400000,2.5172413793103448,4.224137931034483
2100000,5500000,20,705,5400000,1400000,4600000,1200000,0,2.619047619047619,12600000,2.290909090909091,7.636363636363637
1800000,5700000,18,306,500000,700000,5600000,1700000,1,3.1666666666666665,8500000,1.4912280701754386,5.684210526315789
5800000,13000000,8,851,6700000,8700000,17700000,4100000,0,2.2413793103448274,37200000,2.8615384615384616,3.5692307692307694
6700000,17200000,18,613,9700000,6800000,24600000,7100000,0,2.5671641791044775,48200000,2.802325581395349,7.011627906976744
4300000,16300000,10,366,6900000,6700000,12300000,5500000,1,3.7906976744186047,31400000,1.9263803680981595,2.638036809815951
1200000,2800000,12,431,900000,400000,2900000,900000,1,2.3333333333333335,5100000,1.8214285714285714,5.142857142857142
9700000,25900000,2,754,9000000,10000000,28500000,6700000,0,2.670103092783505,54200000,2.0926640926640925,0.749034749034749
